page,date,description_raw,amount,balance,balance_ok,description_clean,statement_id,bank
1,2026-08-05,INTERNET PMT TO MEDIRITE PHARMACY CONTRIBUTION JOHANNESBURG 8880*8387,-797.41,19891.56,True,medirite pharmacy contribution johannesburg,STMT029,karoo
1,2026-08-05,POS PURCHASE TOTALENERGIES 3608*2314 05 AUG,-718.67,19172.89,True,totalenergies,STMT029,karoo
1,2026-08-05,CARD PURCHASE BP GRAND GRAND BLANC SANDTON 2759*4648 05 AUG,-140.24,19032.65,True,bp grand grand blanc sandton,STMT029,karoo
1,2026-08-05,POS PURCHASE DDA PUR APPLE COM,-140.07,18892.58,True,dda pur apple com,STMT029,karoo
1,2026-08-06,INTERNET PMT TO CITY TSHWANE ELECTRICITY 3462*4140,-3830.85,15061.73,True,city tshwane electricity,STMT029,karoo
1,2026-08-07,POS PURCHASE MUGG BEAN BOLINGBROOK 07 AUG,-136.43,14925.3,True,mugg bean bolingbrook,STMT029,karoo
1,2026-08-09,POS PURCHASE LONE STAR TRAVEL HIGHWAY ROBSTOWN 1388*3722,-390.91,14534.39,True,lone star travel highway robstown,STMT029,karoo
1,2026-08-09,MICROSOFT MICROSMSBILL INFO 09 AUG,-144.71,14389.68,True,microsoft microsmsbill info,STMT029,karoo
1,2026-08-11,POS PURCHASE STEERS HOPEWELLVA,-196.6,14193.08,True,steers hopewellva,STMT029,karoo
1,2026-08-11,CARD PURCHASE ATM FEE 11 AUG,-96.96,14096.12,True,atm fee,STMT029,karoo
1,2026-08-11,CARD PURCHASE CHECKERS COM 4822*8062,-239.66,13856.46,True,checkers com,STMT029,karoo
1,2026-08-12,POS PURCHASE FOREIGN EXCHANGE RATE ADJUSTMENT FEE POLOKWANE 6377*8648,-34.45,13822.01,True,foreign exchange rate adjustment fee polokwane,STMT029,karoo
1,2026-08-13,SP COLLARS HTTPS SKAL SANDTON 13 AUG,-573.16,13248.85,True,sp collars https skal sandton,STMT029,karoo
1,2026-08-13,POS PURCHASE SASOL SOWETO 2338*9680,-1913.82,11335.03,True,sasol soweto,STMT029,karoo
1,2026-08-14,CARD PURCHASE KFC LYNCHBURG MENLYN 14 AUG,-155.55,11179.48,True,kfc lynchburg menlyn,STMT029,karoo
1,2026-08-14,CARD PURCHASE PROGRESSIVE 5582*8604,-1682.7,9496.78,True,progressive,STMT029,karoo
1,2026-08-14,CARD PURCHASE ENGEN HOLLYWOOD 6084*6096 14 AUG,-2175.55,7321.23,True,engen hollywood,STMT029,karoo
1,2026-08-14,POS PURCHASE WOOLWORTHS WINCHESTER PIN,-1951.37,5369.86,True,woolworths winchester pin,STMT029,karoo
1,2026-08-15,STARS CHERRY HILL HATFIELD 8365*4945 15 AUG,-276.23,5093.63,True,stars cherry hill hatfield,STMT029,karoo
1,2026-08-15,POS PURCHASE ELECTRONIC ML PLUS MEMBRSHP MONEYLION 8208*2518,-114.3,4979.33,True,electronic ml plus membrshp moneylion,STMT029,karoo
1,2026-08-15,CARD PURCHASE VIRGIN ACTIVE SANDTON 15 AUG,-192.77,4786.56,True,virgin active sandton,STMT029,karoo
1,2026-08-15,POS PURCHASE VIDA CAFFE 8963*6925,-63.16,4723.4,True,vida caffe,STMT029,karoo
2,2026-08-16,CARD PURCHASE SP FASHIONNOVA SOWETO 7502*1691,-557.04,4166.36,True,sp fashionnova soweto,STMT029,karoo
2,2026-08-16,GULF GROSVENORDA NORTH GROSVEN 5369*3046,-560.04,3606.32,True,gulf grosvenorda north grosven,STMT029,karoo
2,2026-08-16,CARD PURCHASE SHELL,-347.7,3258.62,True,shell,STMT029,karoo
2,2026-08-18,PICK PAY,-393.17,2865.45,True,pick pay,STMT029,karoo
2,2026-08-18,CARD PURCHASE CHICKEN LICKEN WALLIS PRETORIA 18 AUG,-195.12,2670.33,True,chicken licken wallis pretoria,STMT029,karoo
2,2026-08-19,POS PURCHASE STEAMGAMES COM 19 AUG,-52.96,2617.37,True,steamgames com,STMT029,karoo
2,2026-08-19,CARD PURCHASE BP GASDENTON,-354.69,2262.68,True,bp gasdenton,STMT029,karoo
2,2026-08-21,WAL PICK PAY SUPER ROSEBANK,-217.22,2045.46,True,wal pick pay super rosebank,STMT029,karoo
2,2026-08-21,POS PURCHASE AMPATH LAB CONSULTATION 3481*9278 21 AUG,-1835.89,209.57,True,ampath lab consultation,STMT029,karoo
2,2026-08-21,CARD PURCHASE MUGG BEAN STORE SOLEDAD 7927*7811 21 AUG,-157.82,51.75,True,mugg bean store soledad,STMT029,karoo
2,2026-08-22,POS PURCHASE PROG COUNTY MUT INS PREM JORDO JORDON PHOMMYVONG HATFIELD 22 AUG,-1955.77,-1904.02,True,prog county mut ins prem jordo jordon phommyvong hatfield,STMT029,karoo
2,2026-08-22,CARD PURCHASE FOREIGN EXCHANGE RATE ADJUSTMENT FEE DURBAN 7357*6775 22 AUG,-24.84,-1928.86,True,foreign exchange rate adjustment fee durban,STMT029,karoo
2,2026-08-24,CARD PURCHASE RAINBOW ROSEBANK 4846*5140,-240.53,-2169.39,True,rainbow rosebank,STMT029,karoo
2,2026-08-25,SALARY BAOBAB CONSULTING,27700.0,25530.61,True,salary baobab consulting,STMT029,karoo
2,2026-08-26,CARD PURCHASE MUGG BEAN DURHAM 4864*3654,-112.35,25418.26,True,mugg bean durham,STMT029,karoo
2,2026-08-27,CARD PURCHASE BP 7749*6681 27 AUG,-1327.25,24091.01,True,bp,STMT029,karoo
2,2026-08-27,POS PURCHASE STEAMGAMES COM,-149.37,23941.64,True,steamgames com,STMT029,karoo
2,2026-08-27,CARD PURCHASE FAMOUS FOOTWEAR BONNEY LAKE 4627*5053,-659.28,23282.36,True,famous footwear bonney lake,STMT029,karoo
2,2026-08-28,AFFIRM PAY BIIMQ,-353.87,22928.49,True,affirm pay biimq,STMT029,karoo
2,2026-08-29,DIRECT FEE 6857*9543 29 AUG,-51.47,22877.02,True,direct fee,STMT029,karoo
2,2026-08-29,POS PURCHASE FOOD LOVERS MARKET MARION OHUS HATFIELD 6056*2774,-462.53,22414.49,True,food lovers market marion ohus hatfield,STMT029,karoo
2,2026-08-31,MONTHLY ACCOUNT FEE,-99.0,22315.49,True,monthly account fee,STMT029,karoo
2,2026-08-31,DEB CHECKERS SW ARCHER RD ROSEBANK 4343*1203,-501.26,21814.23,True,deb checkers sw archer rd rosebank,STMT029,karoo
2,2026-08-31,CARD PURCHASE SHELL 31 AUG,-336.1,21478.13,True,shell,STMT029,karoo
1,2026-06-01,DEBIT ORDER SCHOOL FEES DEPT EDUC TEXTBOOKS POLOKWANE 01 JUN,-2282.18,19801.92,True,school fees dept educ textbooks polokwane,STMT030,highveld
1,2026-06-01,INTERNET PMT TO AMPATH LAB 8793*5907 01 JUN,-261.38,19540.54,True,ampath lab,STMT030,highveld
1,2026-06-01,CARD PURCHASE GRID 5622*7699,-234.22,19306.32,True,grid,STMT030,highveld
1,2026-06-02,DEBIT ORDER ESKOM 4546*8614 02 JUN,-1101.88,18204.44,True,eskom,STMT030,highveld
1,2026-06-04,PEPBOYS STORE,-657.22,17547.22,True,pepboys store,STMT030,highveld
1,2026-06-05,POS PURCHASE PIN USE FEE CHECKERS HYPER EAST MARKET BLDG BLOEMFONTEIN,-42.75,17504.47,True,pin use fee checkers hyper east market bldg bloemfontein,STMT030,highveld
1,2026-06-05,POS PURCHASE SAVE LOT,-161.45,17343.02,True,save lot,STMT030,highveld
1,2026-06-05,POS PURCHASE ENGEN BRILLION 4977*2652,-568.57,16774.45,True,engen brillion,STMT030,highveld
1,2026-06-06,DEBIT ORDER FBS GREENWOOD UD 5310*6082,-375.18,16399.27,True,fbs greenwood ud,STMT030,highveld
1,2026-06-06,POS PURCHASE PIZZA HUT CENTURION 2345*6730,-418.17,15981.1,True,pizza hut centurion,STMT030,highveld
1,2026-06-06,BRAUMS STORE,-98.6,15882.5,True,braums store,STMT030,highveld
1,2026-06-07,POS PURCHASE CHECKERS INTERSTATE GEORGETOWN MIDRAND,-985.67,14896.83,True,checkers interstate georgetown midrand,STMT030,highveld
1,2026-06-08,CARD PURCHASE FOOD LION FOOD LION VIRGINIABEACH,-541.0,14355.83,True,food lion food lion virginiabeach,STMT030,highveld
1,2026-06-08,POS PURCHASE MUGG BEAN STORE ORLANDO 08 JUN,-99.38,14256.45,True,mugg bean store orlando,STMT030,highveld
1,2026-06-08,CARD PURCHASE TOTALENERGIES BRILLION 3221*7252,-427.25,13829.2,True,totalenergies brillion,STMT030,highveld
1,2026-06-09,WIMPY NORC POLOKWANE 1455*5568 09 JUN,-90.04,13739.16,True,wimpy norc polokwane,STMT030,highveld
1,2026-06-11,POS PURCHASE VIDA CAFFE 3723*1116 11 JUN,-165.42,13573.74,True,vida caffe,STMT030,highveld
1,2026-06-12,POS PURCHASE OVERDRAFT FEE DETAILS RAIN PAY 8878*2159,-370.75,13202.99,True,overdraft fee details rain pay,STMT030,highveld
1,2026-06-12,POS PURCHASE TOTALENERGIES 9232*3379,-573.12,12629.87,True,totalenergies,STMT030,highveld
1,2026-06-14,POS PURCHASE ATM FEE,-47.42,12582.45,True,atm fee,STMT030,highveld
1,2026-06-14,CARD PURCHASE FSI CITY JOHANNESBURG LOCAL,-343.24,12239.21,True,fsi city johannesburg local,STMT030,highveld
1,2026-06-15,POS PURCHASE WOOLWORTHS FOOD COM 3657*9309 15 JUN,-365.11,11874.1,True,woolworths food com,STMT030,highveld
1,2026-06-15,CARD PURCHASE WOOLWORTHS FOOD COM PARKWAYDATE RANDBURG,-35.24,11838.86,True,woolworths food com parkwaydate randburg,STMT030,highveld
1,2026-06-15,BOXER SUP JOHANNESBURG 8314*1165,-1907.56,9931.3,True,boxer sup johannesburg,STMT030,highveld
1,2026-06-16,CARD PURCHASE SPOTIFY RANDBURG,-237.06,9694.24,True,spotify randburg,STMT030,highveld
1,2026-06-17,POS PURCHASE INSUFFICIENT FUNDS CHARGE DON QUIJOTE HONO SERIAL 17 JUN,-304.21,9390.03,True,insufficient funds charge don quijote hono serial,STMT030,highveld
1,2026-06-18,LOT SHELL 7956*9091 18 JUN,-560.04,8829.99,True,lot shell,STMT030,highveld
1,2026-06-18,CARD PURCHASE SPOTIFY 9029*2394,-141.8,8688.19,True,spotify,STMT030,highveld
1,2026-06-20,POS PURCHASE SASOL RANDBURG 20 JUN,-635.51,8052.68,True,sasol randburg,STMT030,highveld
1,2026-06-20,CARD PURCHASE RACETRAC RACETRAC MENLYN 9918*6890,-239.7,7812.98,True,racetrac racetrac menlyn,STMT030,highveld
1,2026-06-21,POS PURCHASE FSI EKURHULENI ELECTRICITY LOCAL,-238.6,7574.38,True,fsi ekurhuleni electricity local,STMT030,highveld
1,2026-06-21,POS PURCHASE DDA QUICK CHEK FOOD PHILLIPSBURG,-381.96,7192.42,True,dda quick chek food phillipsburg,STMT030,highveld
2,2026-06-21,AFFIRM PAY JY 9994*8028 21 JUN,-313.68,6878.74,True,affirm pay jy,STMT030,highveld
2,2026-06-22,AVA PRETORIA 2895*1585,-288.12,6590.62,True,ava pretoria,STMT030,highveld
2,2026-06-22,VILLAGE MARKET,-491.29,6099.33,True,village market,STMT030,highveld
2,2026-06-23,BP CENTURION,-582.82,5516.51,True,bp centurion,STMT030,highveld
2,2026-06-25,SALARY BAOBAB CONSULTING,27300.0,32816.51,True,salary baobab consulting,STMT030,highveld
2,2026-06-26,POS PURCHASE WOOLWORTHS COM SANDTON,-541.61,32274.9,True,woolworths com sandton,STMT030,highveld
2,2026-06-26,TRANSFER TO SAVINGS,-2600.0,29674.9,True,transfer savings,STMT030,highveld
2,2026-06-27,POS PURCHASE SPARKS COSTCO GAS DURBAN 8995*1124 27 JUN,-1962.2,27712.7,True,sparks costco gas durban,STMT030,highveld
2,2026-06-28,POS PURCHASE WOOLWORTHS FOOD SOWETO 5561*8842,-837.92,26874.78,True,woolworths food soweto,STMT030,highveld
2,2026-06-28,POS PURCHASE SEATTLE COFFEE 28 JUN,-54.49,26820.29,True,seattle coffee,STMT030,highveld
2,2026-06-29,DIRECT FEE 8076*8019,-51.47,26768.82,True,direct fee,STMT030,highveld
2,2026-06-30,MONTHLY ACCOUNT FEE,-65.0,26703.82,True,monthly account fee,STMT030,highveld
2,2026-06-30,CARD PURCHASE DUNSTAN SCARBOROUGH 1400*1903,-80.14,26623.68,True,dunstan scarborough,STMT030,highveld
